Image_Index	Label	Score
12016	NEUTRAL	0.0015
12017	NEUTRAL	0.0013
12018	NEUTRAL	0.0011
12019	NEUTRAL	0.0014
12020	NEUTRAL	0.0010
12021	NEUTRAL	0.0011
12022	NEUTRAL	0.0012
12023	NEUTRAL	0.0011
12024	NEUTRAL	0.0010
12025	NEUTRAL	0.0009
12026	NEUTRAL	0.0010
12027	NEUTRAL	0.0006
12028	NEUTRAL	0.0010
12029	NEUTRAL	0.0009
12030	NEUTRAL	0.0009
12031	NEUTRAL	0.0008
12032	NEUTRAL	0.0009
12033	NEUTRAL	0.0012
12034	NEUTRAL	0.0012
12035	NEUTRAL	0.0015
12036	NEUTRAL	0.0018
12037	NEUTRAL	0.0029
12038	NEUTRAL	0.0033
12039	NEUTRAL	0.0030
12040	NEUTRAL	0.0033
12041	NEUTRAL	0.0022
12042	NEUTRAL	0.0021
12043	NEUTRAL	0.0020
12044	NEUTRAL	0.0021
12045	NEUTRAL	0.0025
12046	NEUTRAL	0.0019
12047	NEUTRAL	0.0017
12048	NEUTRAL	0.0018
12049	NEUTRAL	0.0026
12050	NEUTRAL	0.0019
12051	NEUTRAL	0.0022
12052	NEUTRAL	0.0019
12053	NEUTRAL	0.0019
12054	NEUTRAL	0.0020
12055	NEUTRAL	0.0023
12056	NEUTRAL	0.0025
12057	NEUTRAL	0.0022
12058	NEUTRAL	0.0023
12059	NEUTRAL	0.0017
12060	NEUTRAL	0.0019
12061	NEUTRAL	0.0019
12062	NEUTRAL	0.0016
12063	NEUTRAL	0.0013
12064	NEUTRAL	0.0012
12065	NEUTRAL	0.0012
12066	NEUTRAL	0.0009
12067	NEUTRAL	0.0009
12068	NEUTRAL	0.0010
12069	NEUTRAL	0.0013
12070	NEUTRAL	0.0011
12071	NEUTRAL	0.0012
12072	NEUTRAL	0.0016
12073	NEUTRAL	0.0015
12074	NEUTRAL	0.0015
12075	NEUTRAL	0.0014
12076	NEUTRAL	0.0013
12077	NEUTRAL	0.0010
12078	NEUTRAL	0.0009
12079	NEUTRAL	0.0008
12080	NEUTRAL	0.0008
12081	NEUTRAL	0.0006
12082	NEUTRAL	0.0008
12083	NEUTRAL	0.0008
12084	NEUTRAL	0.0006
12085	NEUTRAL	0.0006
12086	NEUTRAL	0.0006
12087	NEUTRAL	0.0006
12088	NEUTRAL	0.0007
12089	NEUTRAL	0.0009
12090	NEUTRAL	0.0008
12091	NEUTRAL	0.0009
12092	NEUTRAL	0.0008
12093	NEUTRAL	0.0009
12094	NEUTRAL	0.0009
12095	NEUTRAL	0.0008
12096	NEUTRAL	0.0009
12097	NEUTRAL	0.0010
12098	NEUTRAL	0.0010
12099	NEUTRAL	0.0007
12100	NEUTRAL	0.0008
12101	NEUTRAL	0.0012
12102	NEUTRAL	0.0012
12103	NEUTRAL	0.0014
12104	NEUTRAL	0.0011
12105	NEUTRAL	0.0011
12106	NEUTRAL	0.0010
12107	NEUTRAL	0.0008
12108	NEUTRAL	0.0008
12109	NEUTRAL	0.0009
12110	NEUTRAL	0.0005
12111	NEUTRAL	0.0005
12112	NEUTRAL	0.0005
12113	NEUTRAL	0.0006
12114	NEUTRAL	0.0005
12115	NEUTRAL	0.0007
12116	NEUTRAL	0.0006
12117	NEUTRAL	0.0007
12118	NEUTRAL	0.0008
12119	NEUTRAL	0.0009
12120	NEUTRAL	0.0009
12121	NEUTRAL	0.0011
12122	NEUTRAL	0.0011
12123	NEUTRAL	0.0009
12124	NEUTRAL	0.0011
12125	NEUTRAL	0.0009
12126	NEUTRAL	0.0010
12127	NEUTRAL	0.0011
12128	NEUTRAL	0.0012
12129	NEUTRAL	0.0012
12130	NEUTRAL	0.0010
12131	NEUTRAL	0.0006
12132	NEUTRAL	0.0010
12133	NEUTRAL	0.0014
12134	NEUTRAL	0.0019
12135	NEUTRAL	0.0019
12136	NEUTRAL	0.0024
12137	NEUTRAL	0.0026
12138	NEUTRAL	0.0030
12139	NEUTRAL	0.0032
12140	NEUTRAL	0.0024
12141	NEUTRAL	0.0025
12142	NEUTRAL	0.0018
12143	NEUTRAL	0.0017
12144	NEUTRAL	0.0018
12145	NEUTRAL	0.0017
12146	NEUTRAL	0.0015
12147	NEUTRAL	0.0019
12148	NEUTRAL	0.0016
12149	NEUTRAL	0.0016
12150	NEUTRAL	0.0026
12151	NEUTRAL	0.0017
12152	NEUTRAL	0.0021
12153	NEUTRAL	0.0018
12154	NEUTRAL	0.0023
12155	NEUTRAL	0.0021
12156	NEUTRAL	0.0022
12157	NEUTRAL	0.0021
12158	NEUTRAL	0.0026
12159	NEUTRAL	0.0030
12160	NEUTRAL	0.0028
12161	NEUTRAL	0.0025
12162	NEUTRAL	0.0031
12163	NEUTRAL	0.0021
12164	NEUTRAL	0.0019
12165	NEUTRAL	0.0014
12166	NEUTRAL	0.0016
12167	NEUTRAL	0.0010
12168	NEUTRAL	0.0008
12169	NEUTRAL	0.0006
12170	NEUTRAL	0.0004
12171	NEUTRAL	0.0005
12172	NEUTRAL	0.0004
12173	NEUTRAL	0.0006
12174	NEUTRAL	0.0008
12175	NEUTRAL	0.0009
12176	NEUTRAL	0.0010
12177	NEUTRAL	0.0013
12178	NEUTRAL	0.0017
12179	NEUTRAL	0.0014
12180	NEUTRAL	0.0014
12181	NEUTRAL	0.0014
12182	NEUTRAL	0.0016
12183	NEUTRAL	0.0012
12184	NEUTRAL	0.0010
12185	NEUTRAL	0.0013
12186	NEUTRAL	0.0009
12187	NEUTRAL	0.0008
12188	NEUTRAL	0.0008
12189	NEUTRAL	0.0009
12190	NEUTRAL	0.0009
12191	NEUTRAL	0.0009
12192	NEUTRAL	0.0008
12193	NEUTRAL	0.0008
12194	NEUTRAL	0.0008
12195	NEUTRAL	0.0007
12196	NEUTRAL	0.0009
12197	NEUTRAL	0.0010
12198	NEUTRAL	0.0009
12199	NEUTRAL	0.0009
12200	NEUTRAL	0.0010
12201	NEUTRAL	0.0015
12202	NEUTRAL	0.0015
12203	NEUTRAL	0.0017
12204	NEUTRAL	0.0015
12205	NEUTRAL	0.0014
12206	NEUTRAL	0.0012
12207	NEUTRAL	0.0022
12208	NEUTRAL	0.0017
12209	NEUTRAL	0.0014
12210	NEUTRAL	0.0010
12211	NEUTRAL	0.0009
12212	NEUTRAL	0.0010
12213	NEUTRAL	0.0007
12214	NEUTRAL	0.0008
12215	NEUTRAL	0.0007
12216	NEUTRAL	0.0008
12217	NEUTRAL	0.0007
12218	NEUTRAL	0.0009
12219	NEUTRAL	0.0010
12220	NEUTRAL	0.0011
12221	NEUTRAL	0.0008
12222	NEUTRAL	0.0008
12223	NEUTRAL	0.0009
12224	NEUTRAL	0.0010
12225	NEUTRAL	0.0010
12226	NEUTRAL	0.0011
12227	NEUTRAL	0.0013
12228	NEUTRAL	0.0011
12229	NEUTRAL	0.0012
12230	NEUTRAL	0.0014
12231	NEUTRAL	0.0013
12232	NEUTRAL	0.0011
12233	NEUTRAL	0.0007
12234	NEUTRAL	0.0007
12235	NEUTRAL	0.0007
12236	NEUTRAL	0.0008
12237	NEUTRAL	0.0010
12238	NEUTRAL	0.0010
12239	NEUTRAL	0.0011
12240	NEUTRAL	0.0011
12241	NEUTRAL	0.0014
12242	NEUTRAL	0.0012
12243	NEUTRAL	0.0018
12244	NEUTRAL	0.0013
12245	NEUTRAL	0.0015
12246	NEUTRAL	0.0011
12247	NEUTRAL	0.0009
12248	NEUTRAL	0.0008
12249	NEUTRAL	0.0007
12250	NEUTRAL	0.0008
12251	NEUTRAL	0.0010
12252	NEUTRAL	0.0007
12253	NEUTRAL	0.0011
12254	NEUTRAL	0.0009
12255	NEUTRAL	0.0007
12256	NEUTRAL	0.0009
12257	NEUTRAL	0.0010
12258	NEUTRAL	0.0011
12259	NEUTRAL	0.0012
12260	NEUTRAL	0.0011
12261	NEUTRAL	0.0011
12262	NEUTRAL	0.0010
12263	NEUTRAL	0.0010
12264	NEUTRAL	0.0016
12265	NEUTRAL	0.0016
12266	NEUTRAL	0.0016
12267	NEUTRAL	0.0013
12268	NEUTRAL	0.0012
12269	NEUTRAL	0.0012
12270	NEUTRAL	0.0011
12271	NEUTRAL	0.0011
12272	NEUTRAL	0.0011
12273	NEUTRAL	0.0011
12274	NEUTRAL	0.0011
12275	NEUTRAL	0.0011
12276	NEUTRAL	0.0010
12277	NEUTRAL	0.0009
12278	NEUTRAL	0.0013
12279	NEUTRAL	0.0016
12280	NEUTRAL	0.0013
12281	NEUTRAL	0.0010
12282	NEUTRAL	0.0009
12283	NEUTRAL	0.0008
12284	NEUTRAL	0.0008
12285	NEUTRAL	0.0010
12286	NEUTRAL	0.0010
12287	NEUTRAL	0.0010
12288	NEUTRAL	0.0011
12289	NEUTRAL	0.0012
12290	NEUTRAL	0.0013
12291	NEUTRAL	0.0012
12292	NEUTRAL	0.0010
12293	NEUTRAL	0.0010
12294	NEUTRAL	0.0009
12295	NEUTRAL	0.0009
12296	NEUTRAL	0.0006
12297	NEUTRAL	0.0008
12298	NEUTRAL	0.0011
12299	NEUTRAL	0.0013
12300	NEUTRAL	0.0012
12301	NEUTRAL	0.0014
12302	NEUTRAL	0.0014
12303	NEUTRAL	0.0015
12304	NEUTRAL	0.0021
12305	NEUTRAL	0.0017
12306	NEUTRAL	0.0017
12307	NEUTRAL	0.0013
12308	NEUTRAL	0.0010
12309	NEUTRAL	0.0012
12310	NEUTRAL	0.0011
12311	NEUTRAL	0.0011
12312	NEUTRAL	0.0012
12313	NEUTRAL	0.0012
12314	NEUTRAL	0.0013
12315	NEUTRAL	0.0018
12316	NEUTRAL	0.0016
12317	NEUTRAL	0.0017
12318	NEUTRAL	0.0018
12319	NEUTRAL	0.0024
12320	NEUTRAL	0.0025
12321	NEUTRAL	0.0029
12322	NEUTRAL	0.0028
12323	NEUTRAL	0.0028
12324	NEUTRAL	0.0020
12325	NEUTRAL	0.0019
12326	NEUTRAL	0.0017
12327	NEUTRAL	0.0016
12328	NEUTRAL	0.0013
12329	NEUTRAL	0.0011
12330	NEUTRAL	0.0015
12331	NEUTRAL	0.0015
12332	NEUTRAL	0.0019
12333	NEUTRAL	0.0019
12334	NEUTRAL	0.0020
12335	NEUTRAL	0.0021
12336	NEUTRAL	0.0022
12337	NEUTRAL	0.0019
12338	NEUTRAL	0.0021
12339	NEUTRAL	0.0020
12340	NEUTRAL	0.0026
12341	NEUTRAL	0.0020
12342	NEUTRAL	0.0027
12343	NEUTRAL	0.0030
12344	NEUTRAL	0.0040
12345	NEUTRAL	0.0032
12346	NEUTRAL	0.0028
12347	NEUTRAL	0.0026
12348	NEUTRAL	0.0023
12349	NEUTRAL	0.0018
12350	NEUTRAL	0.0017
12351	NEUTRAL	0.0014
12352	NEUTRAL	0.0009
12353	NEUTRAL	0.0009
12354	NEUTRAL	0.0007
12355	NEUTRAL	0.0008
12356	NEUTRAL	0.0007
12357	NEUTRAL	0.0009
12358	NEUTRAL	0.0005
12359	NEUTRAL	0.0006
12360	NEUTRAL	0.0006
12361	NEUTRAL	0.0008
12362	NEUTRAL	0.0008
12363	NEUTRAL	0.0009
12364	NEUTRAL	0.0008
12365	NEUTRAL	0.0008
12366	NEUTRAL	0.0008
12367	NEUTRAL	0.0010
12368	NEUTRAL	0.0011
12369	NEUTRAL	0.0009
12370	NEUTRAL	0.0008
12371	NEUTRAL	0.0008
12372	NEUTRAL	0.0007
12373	NEUTRAL	0.0008
12374	NEUTRAL	0.0014
12375	NEUTRAL	0.0012
12376	NEUTRAL	0.0020
12377	NEUTRAL	0.0020
12378	NEUTRAL	0.0019
12379	NEUTRAL	0.0019
12380	NEUTRAL	0.0019
12381	NEUTRAL	0.0024
12382	NEUTRAL	0.0028
12383	NEUTRAL	0.0023
12384	NEUTRAL	0.0018
12385	NEUTRAL	0.0012
12386	NEUTRAL	0.0010
12387	NEUTRAL	0.0008
12388	NEUTRAL	0.0010
12389	NEUTRAL	0.0008
12390	NEUTRAL	0.0007
12391	NEUTRAL	0.0007
12392	NEUTRAL	0.0008
12393	NEUTRAL	0.0012
12394	NEUTRAL	0.0011
12395	NEUTRAL	0.0012
12396	NEUTRAL	0.0009
12397	NEUTRAL	0.0008
12398	NEUTRAL	0.0007
12399	NEUTRAL	0.0007
12400	NEUTRAL	0.0007
12401	NEUTRAL	0.0007
12402	NEUTRAL	0.0007
12403	NEUTRAL	0.0006
12404	NEUTRAL	0.0008
12405	NEUTRAL	0.0008
12406	NEUTRAL	0.0010
12407	NEUTRAL	0.0014
12408	NEUTRAL	0.0019
12409	NEUTRAL	0.0017
12410	NEUTRAL	0.0017
12411	NEUTRAL	0.0022
12412	NEUTRAL	0.0018
12413	NEUTRAL	0.0019
12414	NEUTRAL	0.0016
12415	NEUTRAL	0.0016
12416	NEUTRAL	0.0010
12417	NEUTRAL	0.0009
12418	NEUTRAL	0.0007
12419	NEUTRAL	0.0008
12420	NEUTRAL	0.0006
12421	NEUTRAL	0.0005
12422	NEUTRAL	0.0005
12423	NEUTRAL	0.0005
12424	NEUTRAL	0.0005
12425	NEUTRAL	0.0004
12426	NEUTRAL	0.0006
12427	NEUTRAL	0.0008
12428	NEUTRAL	0.0007
12429	NEUTRAL	0.0005
12430	NEUTRAL	0.0005
12431	NEUTRAL	0.0005
12432	NEUTRAL	0.0006
12433	NEUTRAL	0.0007
12434	NEUTRAL	0.0008
12435	NEUTRAL	0.0006
12436	NEUTRAL	0.0005
12437	NEUTRAL	0.0004
12438	NEUTRAL	0.0006
12439	NEUTRAL	0.0006
12440	NEUTRAL	0.0006
12441	NEUTRAL	0.0006
12442	NEUTRAL	0.0007
12443	NEUTRAL	0.0006
12444	NEUTRAL	0.0008
12445	NEUTRAL	0.0009
12446	NEUTRAL	0.0009
12447	NEUTRAL	0.0010
12448	NEUTRAL	0.0010
12449	NEUTRAL	0.0016
12450	NEUTRAL	0.0020
12451	NEUTRAL	0.0024
12452	NEUTRAL	0.0031
12453	NEUTRAL	0.0024
12454	NEUTRAL	0.0026
12455	NEUTRAL	0.0028
12456	NEUTRAL	0.0029
12457	NEUTRAL	0.0022
12458	NEUTRAL	0.0020
12459	NEUTRAL	0.0013
12460	NEUTRAL	0.0011
12461	NEUTRAL	0.0008
12462	NEUTRAL	0.0007
12463	NEUTRAL	0.0007
12464	NEUTRAL	0.0007
12465	NEUTRAL	0.0006
12466	NEUTRAL	0.0007
12467	NEUTRAL	0.0006
12468	NEUTRAL	0.0007
12469	NEUTRAL	0.0008
12470	NEUTRAL	0.0005
12471	NEUTRAL	0.0005
12472	NEUTRAL	0.0006
12473	NEUTRAL	0.0006
12474	NEUTRAL	0.0006
12475	NEUTRAL	0.0007
12476	NEUTRAL	0.0008
12477	NEUTRAL	0.0007
12478	NEUTRAL	0.0008
12479	NEUTRAL	0.0008
12480	NEUTRAL	0.0008
12481	NEUTRAL	0.0008
12482	NEUTRAL	0.0007
12483	NEUTRAL	0.0008
12484	NEUTRAL	0.0005
12485	NEUTRAL	0.0006
12486	NEUTRAL	0.0008
12487	NEUTRAL	0.0007
12488	NEUTRAL	0.0008
12489	NEUTRAL	0.0010
12490	NEUTRAL	0.0011
12491	NEUTRAL	0.0016
12492	NEUTRAL	0.0019
12493	NEUTRAL	0.0024
12494	NEUTRAL	0.0026
12495	NEUTRAL	0.0030
12496	NEUTRAL	0.0023
12497	NEUTRAL	0.0025
12498	NEUTRAL	0.0032
12499	NEUTRAL	0.0029
12500	NEUTRAL	0.0023
12501	NEUTRAL	0.0024
12502	NEUTRAL	0.0020
12503	NEUTRAL	0.0021
12504	NEUTRAL	0.0031
12505	NEUTRAL	0.0034
12506	NEUTRAL	0.0039
12507	NEUTRAL	0.0033
12508	NEUTRAL	0.0024
12509	NEUTRAL	0.0024
12510	NEUTRAL	0.0022
12511	NEUTRAL	0.0015
12512	NEUTRAL	0.0013
12513	NEUTRAL	0.0012
12514	NEUTRAL	0.0011
12515	NEUTRAL	0.0010
12516	NEUTRAL	0.0010
12517	NEUTRAL	0.0013
12518	NEUTRAL	0.0010
12519	NEUTRAL	0.0014
12520	NEUTRAL	0.0014
12521	NEUTRAL	0.0013
12522	NEUTRAL	0.0015
12523	NEUTRAL	0.0022
12524	NEUTRAL	0.0021
12525	NEUTRAL	0.0024
12526	NEUTRAL	0.0015
12527	NEUTRAL	0.0014
12528	NEUTRAL	0.0018
12529	NEUTRAL	0.0014
12530	NEUTRAL	0.0014
12531	NEUTRAL	0.0018
12532	NEUTRAL	0.0022
12533	NEUTRAL	0.0017
12534	NEUTRAL	0.0014
12535	NEUTRAL	0.0012
12536	NEUTRAL	0.0013
12537	NEUTRAL	0.0013
12538	NEUTRAL	0.0012
12539	NEUTRAL	0.0010
12540	NEUTRAL	0.0012
12541	NEUTRAL	0.0011
12542	NEUTRAL	0.0013
12543	NEUTRAL	0.0018
12544	NEUTRAL	0.0024
12545	NEUTRAL	0.0014
12546	NEUTRAL	0.0012
12547	NEUTRAL	0.0011
12548	NEUTRAL	0.0009
12549	NEUTRAL	0.0008
12550	NEUTRAL	0.0008
12551	NEUTRAL	0.0007
12552	NEUTRAL	0.0007
12553	NEUTRAL	0.0007
12554	NEUTRAL	0.0007
12555	NEUTRAL	0.0006
12556	NEUTRAL	0.0007
12557	NEUTRAL	0.0006
12558	NEUTRAL	0.0008
12559	NEUTRAL	0.0008
12560	NEUTRAL	0.0006
12561	NEUTRAL	0.0008
12562	NEUTRAL	0.0007
12563	NEUTRAL	0.0006
12564	NEUTRAL	0.0005
12565	NEUTRAL	0.0006
12566	NEUTRAL	0.0007
12567	NEUTRAL	0.0007
12568	NEUTRAL	0.0006
12569	NEUTRAL	0.0007
12570	NEUTRAL	0.0008
12571	NEUTRAL	0.0012
12572	NEUTRAL	0.0012
12573	NEUTRAL	0.0015
12574	NEUTRAL	0.0014
12575	NEUTRAL	0.0015
12576	NEUTRAL	0.0014
12577	NEUTRAL	0.0017
12578	NEUTRAL	0.0017
12579	NEUTRAL	0.0016
12580	NEUTRAL	0.0012
12581	NEUTRAL	0.0009
12582	NEUTRAL	0.0010
12583	NEUTRAL	0.0010
12584	NEUTRAL	0.0014
12585	NEUTRAL	0.0015
12586	NEUTRAL	0.0011
12587	NEUTRAL	0.0014
12588	NEUTRAL	0.0017
12589	NEUTRAL	0.0018
12590	NEUTRAL	0.0018
12591	NEUTRAL	0.0019
12592	NEUTRAL	0.0016
12593	NEUTRAL	0.0012
12594	NEUTRAL	0.0011
12595	NEUTRAL	0.0011
12596	NEUTRAL	0.0010
12597	NEUTRAL	0.0013
12598	NEUTRAL	0.0012
12599	NEUTRAL	0.0011
12600	NEUTRAL	0.0010
12601	NEUTRAL	0.0008
12602	NEUTRAL	0.0011
12603	NEUTRAL	0.0010
12604	NEUTRAL	0.0009
12605	NEUTRAL	0.0010
12606	NEUTRAL	0.0014
12607	NEUTRAL	0.0014
12608	NEUTRAL	0.0013
12609	NEUTRAL	0.0013
12610	NEUTRAL	0.0013
12611	NEUTRAL	0.0009
12612	NEUTRAL	0.0011
12613	NEUTRAL	0.0013
12614	NEUTRAL	0.0010
12615	NEUTRAL	0.0012
12616	NEUTRAL	0.0011
12617	NEUTRAL	0.0014
12618	NEUTRAL	0.0015
12619	NEUTRAL	0.0019
12620	NEUTRAL	0.0018
12621	NEUTRAL	0.0016
12622	NEUTRAL	0.0017
12623	NEUTRAL	0.0019
12624	NEUTRAL	0.0025
12625	NEUTRAL	0.0019
12626	NEUTRAL	0.0020
12627	NEUTRAL	0.0013
12628	NEUTRAL	0.0013
12629	NEUTRAL	0.0011
12630	NEUTRAL	0.0012
12631	NEUTRAL	0.0012
12632	NEUTRAL	0.0011
12633	NEUTRAL	0.0007
12634	NEUTRAL	0.0007
12635	NEUTRAL	0.0008
12636	NEUTRAL	0.0009
12637	NEUTRAL	0.0009
12638	NEUTRAL	0.0006
12639	NEUTRAL	0.0005
12640	NEUTRAL	0.0004
12641	NEUTRAL	0.0005
12642	NEUTRAL	0.0005
12643	NEUTRAL	0.0006
12644	NEUTRAL	0.0007
12645	NEUTRAL	0.0007
12646	NEUTRAL	0.0008
12647	NEUTRAL	0.0009
12648	NEUTRAL	0.0010
12649	NEUTRAL	0.0013
12650	NEUTRAL	0.0016
12651	NEUTRAL	0.0017
12652	NEUTRAL	0.0016
12653	NEUTRAL	0.0016
12654	NEUTRAL	0.0019
12655	NEUTRAL	0.0020
12656	NEUTRAL	0.0020
12657	NEUTRAL	0.0018
12658	NEUTRAL	0.0015
12659	NEUTRAL	0.0011
12660	NEUTRAL	0.0009
12661	NEUTRAL	0.0009
12662	NEUTRAL	0.0010
12663	NEUTRAL	0.0010
12664	NEUTRAL	0.0011
12665	NEUTRAL	0.0007
12666	NEUTRAL	0.0007
12667	NEUTRAL	0.0007
12668	NEUTRAL	0.0008
12669	NEUTRAL	0.0008
12670	NEUTRAL	0.0007
12671	NEUTRAL	0.0006
12672	NEUTRAL	0.0005
12673	NEUTRAL	0.0005
12674	NEUTRAL	0.0005
12675	NEUTRAL	0.0004
12676	NEUTRAL	0.0005
12677	NEUTRAL	0.0005
12678	NEUTRAL	0.0006
12679	NEUTRAL	0.0009
12680	NEUTRAL	0.0009
12681	NEUTRAL	0.0010
12682	NEUTRAL	0.0011
12683	NEUTRAL	0.0011
12684	NEUTRAL	0.0013
12685	NEUTRAL	0.0012
12686	NEUTRAL	0.0017
12687	NEUTRAL	0.0016
12688	NEUTRAL	0.0011
12689	NEUTRAL	0.0013
12690	NEUTRAL	0.0015
12691	NEUTRAL	0.0015
12692	NEUTRAL	0.0019
12693	NEUTRAL	0.0019
12694	NEUTRAL	0.0021
12695	NEUTRAL	0.0018
12696	NEUTRAL	0.0018
12697	NEUTRAL	0.0019
12698	NEUTRAL	0.0018
12699	NEUTRAL	0.0015
12700	NEUTRAL	0.0012
12701	NEUTRAL	0.0012
12702	NEUTRAL	0.0010
12703	NEUTRAL	0.0006
12704	NEUTRAL	0.0006
12705	NEUTRAL	0.0006
12706	NEUTRAL	0.0008
12707	NEUTRAL	0.0007
12708	NEUTRAL	0.0010
12709	NEUTRAL	0.0011
12710	NEUTRAL	0.0008
12711	NEUTRAL	0.0007
12712	NEUTRAL	0.0010
12713	NEUTRAL	0.0011
12714	NEUTRAL	0.0009
12715	NEUTRAL	0.0009
12716	NEUTRAL	0.0007
12717	NEUTRAL	0.0006
12718	NEUTRAL	0.0006
12719	NEUTRAL	0.0006
12720	NEUTRAL	0.0006
12721	NEUTRAL	0.0005
12722	NEUTRAL	0.0005
12723	NEUTRAL	0.0005
12724	NEUTRAL	0.0006
12725	NEUTRAL	0.0006
12726	NEUTRAL	0.0006
12727	NEUTRAL	0.0008
12728	NEUTRAL	0.0011
12729	NEUTRAL	0.0015
12730	NEUTRAL	0.0024
12731	NEUTRAL	0.0024
12732	NEUTRAL	0.0023
12733	NEUTRAL	0.0020
12734	NEUTRAL	0.0019
12735	NEUTRAL	0.0014
12736	NEUTRAL	0.0013
12737	NEUTRAL	0.0014
12738	NEUTRAL	0.0013
12739	NEUTRAL	0.0015
12740	NEUTRAL	0.0013
12741	NEUTRAL	0.0012
12742	NEUTRAL	0.0011
12743	NEUTRAL	0.0013
12744	NEUTRAL	0.0017
12745	NEUTRAL	0.0022
12746	NEUTRAL	0.0018
12747	NEUTRAL	0.0018
12748	NEUTRAL	0.0015
12749	NEUTRAL	0.0015
12750	NEUTRAL	0.0013
12751	NEUTRAL	0.0016
12752	NEUTRAL	0.0012
12753	NEUTRAL	0.0011
12754	NEUTRAL	0.0008
12755	NEUTRAL	0.0010
12756	NEUTRAL	0.0010
12757	NEUTRAL	0.0010
12758	NEUTRAL	0.0009
12759	NEUTRAL	0.0009
12760	NEUTRAL	0.0011
12761	NEUTRAL	0.0010
12762	NEUTRAL	0.0013
12763	NEUTRAL	0.0014
12764	NEUTRAL	0.0014
12765	NEUTRAL	0.0012
12766	NEUTRAL	0.0015
12767	NEUTRAL	0.0017
12768	NEUTRAL	0.0018
12769	NEUTRAL	0.0015
12770	NEUTRAL	0.0011
12771	NEUTRAL	0.0012
12772	NEUTRAL	0.0010
12773	NEUTRAL	0.0011
12774	NEUTRAL	0.0011
12775	NEUTRAL	0.0010
12776	NEUTRAL	0.0007
12777	NEUTRAL	0.0005
12778	NEUTRAL	0.0006
12779	NEUTRAL	0.0007
12780	NEUTRAL	0.0009
12781	NEUTRAL	0.0010
12782	NEUTRAL	0.0009
12783	NEUTRAL	0.0010
12784	NEUTRAL	0.0010
12785	NEUTRAL	0.0009
12786	NEUTRAL	0.0014
12787	NEUTRAL	0.0013
12788	NEUTRAL	0.0013
12789	NEUTRAL	0.0010
12790	NEUTRAL	0.0009
12791	NEUTRAL	0.0008
12792	NEUTRAL	0.0008
12793	NEUTRAL	0.0011
12794	NEUTRAL	0.0011
12795	NEUTRAL	0.0011
12796	NEUTRAL	0.0014
12797	NEUTRAL	0.0014
12798	NEUTRAL	0.0011
12799	NEUTRAL	0.0014
12800	NEUTRAL	0.0015
12801	NEUTRAL	0.0016
12802	NEUTRAL	0.0020
12803	NEUTRAL	0.0013
12804	NEUTRAL	0.0010
12805	NEUTRAL	0.0012
12806	NEUTRAL	0.0011
12807	NEUTRAL	0.0009
12808	NEUTRAL	0.0010
12809	NEUTRAL	0.0007
12810	NEUTRAL	0.0007
12811	NEUTRAL	0.0005
12812	NEUTRAL	0.0006
12813	NEUTRAL	0.0006
12814	NEUTRAL	0.0006
12815	NEUTRAL	0.0007
12816	NEUTRAL	0.0008
12817	NEUTRAL	0.0010
12818	NEUTRAL	0.0010
12819	NEUTRAL	0.0014
12820	NEUTRAL	0.0011
12821	NEUTRAL	0.0011
12822	NEUTRAL	0.0013
12823	NEUTRAL	0.0012
12824	NEUTRAL	0.0009
12825	NEUTRAL	0.0011
12826	NEUTRAL	0.0013
12827	NEUTRAL	0.0016
12828	NEUTRAL	0.0013
12829	NEUTRAL	0.0013
12830	NEUTRAL	0.0011
12831	NEUTRAL	0.0011
12832	NEUTRAL	0.0010
12833	NEUTRAL	0.0013
12834	NEUTRAL	0.0014
12835	NEUTRAL	0.0012
12836	NEUTRAL	0.0010
12837	NEUTRAL	0.0009
12838	NEUTRAL	0.0011
12839	NEUTRAL	0.0014
12840	NEUTRAL	0.0013
12841	NEUTRAL	0.0012
12842	NEUTRAL	0.0015
12843	NEUTRAL	0.0014
12844	NEUTRAL	0.0017
12845	NEUTRAL	0.0014
12846	NEUTRAL	0.0014
12847	NEUTRAL	0.0013
12848	NEUTRAL	0.0013
12849	NEUTRAL	0.0012
12850	NEUTRAL	0.0013
12851	NEUTRAL	0.0009
12852	NEUTRAL	0.0008
12853	NEUTRAL	0.0007
12854	NEUTRAL	0.0007
12855	NEUTRAL	0.0007
12856	NEUTRAL	0.0007
12857	NEUTRAL	0.0007
12858	NEUTRAL	0.0008
12859	NEUTRAL	0.0005
12860	NEUTRAL	0.0007
12861	NEUTRAL	0.0007
12862	NEUTRAL	0.0007
12863	NEUTRAL	0.0007
12864	NEUTRAL	0.0007
12865	NEUTRAL	0.0009
12866	NEUTRAL	0.0008
12867	NEUTRAL	0.0008
12868	NEUTRAL	0.0008
12869	NEUTRAL	0.0006
12870	NEUTRAL	0.0006
12871	NEUTRAL	0.0006
12872	NEUTRAL	0.0007
12873	NEUTRAL	0.0006
12874	NEUTRAL	0.0005
12875	NEUTRAL	0.0006
12876	NEUTRAL	0.0007
12877	NEUTRAL	0.0009
12878	NEUTRAL	0.0010
12879	NEUTRAL	0.0016
12880	NEUTRAL	0.0016
12881	NEUTRAL	0.0016
12882	NEUTRAL	0.0016
12883	NEUTRAL	0.0016
12884	NEUTRAL	0.0015
12885	NEUTRAL	0.0016
12886	NEUTRAL	0.0011
12887	NEUTRAL	0.0010
12888	NEUTRAL	0.0008
12889	NEUTRAL	0.0008
